,ds,yhat,yhat_lower,yhat_upper
32,2020-07-11 19:03:00,0.013504546399547419,0.012336246947356648,0.014731923613715744
33,2020-07-11 19:04:00,0.013508551757902304,0.01238164638155929,0.01473593010630882
34,2020-07-11 19:05:00,0.013512622792852886,0.01231535563884187,0.014654080671811611
35,2020-07-11 19:06:00,0.01351676157375795,0.012296162232202569,0.014741847939002007
36,2020-07-11 19:07:00,0.013520970159493237,0.012376145860358541,0.01470230995709052
37,2020-07-11 19:08:00,0.013525250597870115,0.012356003328408173,0.01473184349783237
38,2020-07-11 19:09:00,0.01352960492500183,0.012391368021149419,0.014700874023346142
39,2020-07-11 19:10:00,0.013534035164705768,0.012404602787835822,0.014695638680606117
40,2020-07-11 19:11:00,0.01353854332802653,0.012260624438694136,0.014767462898664164
41,2020-07-11 19:12:00,0.013543131412562961,0.012285044821445972,0.014739285713027675
42,2020-07-11 19:13:00,0.013547801401879864,0.012413921126011288,0.014792054832409316
43,2020-07-11 19:14:00,0.013552555265087283,0.012324412140055571,0.014772792066626888
44,2020-07-11 19:15:00,0.013557394956049537,0.012326195746859859,0.014719485879776497
45,2020-07-11 19:16:00,0.013562322413018654,0.012392530047353424,0.014838214020697158
46,2020-07-11 19:17:00,0.013567339557956132,0.01234075354948146,0.014754472036870924
47,2020-07-11 19:18:00,0.013572448295966485,0.012323098583784105,0.01472796321014546
48,2020-07-11 19:19:00,0.013577650514883955,0.012276893093282783,0.014748406741598817
49,2020-07-11 19:20:00,0.013582948084508724,0.012449518602622816,0.014857189991015058
50,2020-07-11 19:21:00,0.013588342856220475,0.01236612748690999,0.014836048235435424
51,2020-07-11 19:22:00,0.013593836662393246,0.01234564757419327,0.014829101802061482
52,2020-07-11 19:23:00,0.013599431315793673,0.01246341305960062,0.014727259547694023
53,2020-07-11 19:24:00,0.013605128609130664,0.01247503290761896,0.014866546669268798
54,2020-07-11 19:25:00,0.013610930314480978,0.012417377442093265,0.014746220831620199
55,2020-07-11 19:26:00,0.013616838182755369,0.012461899990253395,0.014802401475073997
56,2020-07-11 19:27:00,0.013622853943215099,0.012502582495088033,0.014795965008440298
57,2020-07-11 19:28:00,0.013628979302902227,0.012428132563126028,0.014846883908716973
58,2020-07-11 19:29:00,0.01363521594613246,0.012476706462420285,0.014818152146635311
59,2020-07-11 19:30:00,0.013641565534077246,0.01248731909051505,0.014799464735969891
60,2020-07-11 19:31:00,0.013648029704127264,0.012466044511507575,0.014850639477090097
61,2020-07-11 19:32:00,0.013654610069463292,0.012437921123503115,0.014861270640472
62,2020-07-11 19:33:00,0.013661308218619403,0.012493252373304052,0.01483253615054464
63,2020-07-11 19:34:00,0.013668125714864738,0.012507035403754392,0.014891252600505054
64,2020-07-11 19:35:00,0.013675064095871693,0.012461671098358162,0.01492250075252039
65,2020-07-11 19:36:00,0.013682124873116304,0.012443818045462057,0.014874999181707618
66,2020-07-11 19:37:00,0.013689309531467388,0.012519036491935302,0.01490496358696575
67,2020-07-11 19:38:00,0.013696619528767962,0.012510949798646295,0.014932658808027199
68,2020-07-11 19:39:00,0.013704056295273806,0.012459720842488944,0.015006579835088773
69,2020-07-11 19:40:00,0.013711621233325692,0.012450610819318298,0.015024536883817316
70,2020-07-11 19:41:00,0.013719315716786853,0.012528883089001495,0.014921855576767395
71,2020-07-11 19:42:00,0.013727141090733568,0.012515912255683088,0.014813957248145788
72,2020-07-11 19:43:00,0.013735098670893047,0.012483330858656183,0.014900214823717001
73,2020-07-11 19:44:00,0.013743189743360404,0.012502635011239226,0.014916122055988093
74,2020-07-11 19:45:00,0.013751415564060525,0.012534105155219352,0.015057271748586981
75,2020-07-11 19:46:00,0.01375977735843806,0.012507188131143019,0.014953113716814119
76,2020-07-11 19:47:00,0.013768276320990366,0.012594854861874007,0.0149149465670688
77,2020-07-11 19:48:00,0.013776913614906152,0.012630790484878434,0.014972408061017756
78,2020-07-11 19:49:00,0.013785690371696309,0.012592434659126966,0.015031149020943243
79,2020-07-11 19:50:00,0.013794607690786113,0.012516656631395688,0.014996979170667805
80,2020-07-11 19:51:00,0.013803666639138335,0.012696416868587645,0.015014599472949797
81,2020-07-11 19:52:00,0.013812868250961766,0.012552893371435123,0.015051404097584918
82,2020-07-11 19:53:00,0.013822213527282535,0.012612031496645255,0.015135555842510324
83,2020-07-11 19:54:00,0.01383170343560626,0.012704679505412328,0.015012406980729899
84,2020-07-11 19:55:00,0.013841338909635823,0.012679757063104575,0.015013581051524748
85,2020-07-11 19:56:00,0.013851120848948484,0.012646984720729873,0.014915603728199051
86,2020-07-11 19:57:00,0.013861050118521644,0.012659200118369941,0.015115112409586351
87,2020-07-11 19:58:00,0.013871127548696006,0.01267593843212786,0.015004654626537372
88,2020-07-11 19:59:00,0.013881353934551366,0.012720203541822262,0.015097076827695139
89,2020-07-11 20:00:00,0.013891730035886177,0.01268422900072538,0.015157826875232351
90,2020-07-11 20:01:00,0.01390225657686306,0.012670826092862242,0.01511677380149887
91,2020-07-11 20:02:00,0.013912934245527708,0.012662263198641237,0.01515584595721724
92,2020-07-11 20:03:00,0.01392376369389929,0.012743074458643366,0.015178612845317851
93,2020-07-11 20:04:00,0.013934745537430336,0.012748266069087057,0.01523673653139078
94,2020-07-11 20:05:00,0.013945880354830055,0.012854511465442245,0.015143710604055475
95,2020-07-11 20:06:00,0.013957168687920055,0.012781031473054634,0.015177776975141428
96,2020-07-11 20:07:00,0.013968611041250684,0.012780289229909439,0.015128879359744841
97,2020-07-11 20:08:00,0.013980207882025694,0.012833703567154664,0.015122201909490587
98,2020-07-11 20:09:00,0.013991959639814406,0.012785923571472596,0.015219810020078295
99,2020-07-11 20:10:00,0.014003866706312013,0.012815239222917706,0.015171785268920632
100,2020-07-11 20:11:00,0.014015929435258858,0.012805563872527884,0.015170292844051267
101,2020-07-11 20:12:00,0.014028148142187792,0.012823192881469953,0.015232305140558636
102,2020-07-11 20:13:00,0.0140405231042047,0.012815338164614134,0.015291008241244883
103,2020-07-11 20:14:00,0.014053054559964957,0.012918751026848252,0.015241073529134796
104,2020-07-11 20:15:00,0.014065742709349117,0.012874649828941086,0.015242715861240659
105,2020-07-11 20:16:00,0.014078587713444727,0.012953401107326195,0.015249536313354932
106,2020-07-11 20:17:00,0.014091589694473113,0.012860765524389885,0.015255941489762616
107,2020-07-11 20:18:00,0.014104748735334745,0.012982012924837277,0.015193365973122848
108,2020-07-11 20:19:00,0.01411806488000635,0.01294513470640632,0.015280068168879318
109,2020-07-11 20:20:00,0.014131538132877583,0.012892697488966947,0.01534044149942452
110,2020-07-11 20:21:00,0.014145168459174793,0.012899450280148815,0.015389443536825828
111,2020-07-11 20:22:00,0.014158955784548443,0.012957363348436488,0.015339631932348783
112,2020-07-11 20:23:00,0.014172899995042162,0.01293429019739466,0.015562692145474526
113,2020-07-11 20:24:00,0.014187000937156373,0.013011234032310595,0.015387754746566638
114,2020-07-11 20:25:00,0.014201258417717735,0.013037901777117243,0.015402602930995173
115,2020-07-11 20:26:00,0.01421567220376103,0.01300399818943193,0.015482653365572831
116,2020-07-11 20:27:00,0.014230242022683205,0.012977438094464415,0.015389842520721649
117,2020-07-11 20:28:00,0.014244967561993303,0.013099398291103199,0.015457726176095234
118,2020-07-11 20:29:00,0.01425984846950888,0.013104513043856101,0.015357444873726372
119,2020-07-11 20:30:00,0.014274884353267436,0.013070129004757777,0.015529744714382052
120,2020-07-11 20:31:00,0.014290074781430838,0.013045380551842773,0.015436343729534854
121,2020-07-11 20:32:00,0.01430541928248061,0.013135192198130802,0.015471079696509365
122,2020-07-11 20:33:00,0.014320917345265215,0.013101710859233704,0.015531378947016084
123,2020-07-11 20:34:00,0.014336568418671855,0.01302647850007912,0.015560318097276754
124,2020-07-11 20:35:00,0.014352371912295932,0.013135240686771648,0.015620155436774169
125,2020-07-11 20:36:00,0.014368327195787688,0.0131243633272206,0.015544458587176038
126,2020-07-11 20:37:00,0.014384433599595495,0.013229763186718578,0.015624984989428315
127,2020-07-11 20:38:00,0.014400690414659982,0.013209938399752614,0.015566185037122607
128,2020-07-11 20:39:00,0.014417096892374387,0.013166910697960024,0.01563181233852197
129,2020-07-11 20:40:00,0.01443365224518724,0.013248504021461873,0.015550020231464066
130,2020-07-11 20:41:00,0.014450355646310163,0.013214686354827018,0.015651994482315173
131,2020-07-11 20:42:00,0.0144672062298467,0.01330276777068109,0.015755636799468654
132,2020-07-11 20:43:00,0.014484203091202297,0.013275085637389432,0.01577047888179115
133,2020-07-11 20:44:00,0.014501345286870014,0.013262734259266195,0.015745923319210292
134,2020-07-11 20:45:00,0.014518631834897442,0.013278570558916212,0.015615902763509682
135,2020-07-11 20:46:00,0.014536061714916235,0.013310660482720834,0.01575245812566353
136,2020-07-11 20:47:00,0.014553633868165437,0.013431170162251043,0.015718782744255956
137,2020-07-11 20:48:00,0.014571347197961623,0.013440472197648923,0.01578103471992593
138,2020-07-11 20:49:00,0.014589200569750205,0.013441714843949647,0.01578599356908964
139,2020-07-11 20:50:00,0.014607192811150724,0.013437655051030463,0.01581025859357995
140,2020-07-11 20:51:00,0.014625322712525549,0.013514026737942213,0.015781484537279563
141,2020-07-11 20:52:00,0.014643589026788134,0.013443496672702265,0.015937877832280668
142,2020-07-11 20:53:00,0.01466199046996729,0.013446033546684735,0.01585818639609501
143,2020-07-11 20:54:00,0.014680525721453536,0.013526840846802491,0.01586876517908652
144,2020-07-11 20:55:00,0.014699193423729356,0.013548528902536024,0.01582649590282806
145,2020-07-11 20:56:00,0.014717992183407004,0.01353266269042411,0.01585962909522191
146,2020-07-11 20:57:00,0.014736920570984016,0.013621444251097197,0.015910129603916492
147,2020-07-11 20:58:00,0.014755977121106024,0.013575321820819844,0.015888584568972366
148,2020-07-11 20:59:00,0.014775160333227767,0.013535331021828913,0.015931822979658134
149,2020-07-11 21:00:00,0.014794468671443711,0.013613421140114868,0.01594295498458778
150,2020-07-11 21:01:00,0.014813900565207039,0.01361242250863946,0.016096598243685513
151,2020-07-11 21:02:00,0.014833454409471604,0.01362821314345801,0.016072256742331967
152,2020-07-11 21:03:00,0.014853128564828715,0.013675820077146192,0.016093065244071662
153,2020-07-11 21:04:00,0.014872921358259258,0.013653938384922569,0.016167670444852504
154,2020-07-11 21:05:00,0.014892831083051847,0.01369880068312638,0.01610399207722663
155,2020-07-11 21:06:00,0.014912855999446698,0.013781261785921357,0.016190264831450217
156,2020-07-11 21:07:00,0.01493299433494234,0.013777468148157114,0.016125044279129
157,2020-07-11 21:08:00,0.014953244284469746,0.013754944170072708,0.016120181069951115
158,2020-07-11 21:09:00,0.014973604010985785,0.013784946253623078,0.01615629424892481
159,2020-07-11 21:10:00,0.014994071645996823,0.013764166415838127,0.016206544021405894
160,2020-07-11 21:11:00,0.015014645289286952,0.013814269265944756,0.016288616794800516
161,2020-07-11 21:12:00,0.015035323010316244,0.013819388048283358,0.016248952045727412
162,2020-07-11 21:13:00,0.015056102847612308,0.01382705598760978,0.01625307093030542
163,2020-07-11 21:14:00,0.015076982810025348,0.013803429388670133,0.01624100750319406
164,2020-07-11 21:15:00,0.015097960876717935,0.013896979788443774,0.016300605470463133
165,2020-07-11 21:16:00,0.015119034997563846,0.013872918037948608,0.016307583542434098
166,2020-07-11 21:17:00,0.015140203093819646,0.013942696761167868,0.01633176614078524
167,2020-07-11 21:18:00,0.015161463058525115,0.01394623315272254,0.016337183872783635
168,2020-07-11 21:19:00,0.015182812756743463,0.013971540861453021,0.01631113653571446
169,2020-07-11 21:20:00,0.015204250026350358,0.014016539499963817,0.01641139846033273
170,2020-07-11 21:21:00,0.015225772678181496,0.014050858184506741,0.01633898434959596
171,2020-07-11 21:22:00,0.015247378496841558,0.014034081129958754,0.016406404079832
172,2020-07-11 21:23:00,0.01526906524096749,0.014036898276064533,0.016515027979822006
173,2020-07-11 21:24:00,0.015290830643689657,0.014129854458139735,0.016548178169658073
174,2020-07-11 21:25:00,0.01531267241327398,0.014121987129088152,0.016581328944827844
175,2020-07-11 21:26:00,0.015334588233784136,0.01412623585131295,0.016536373372380644
176,2020-07-11 21:27:00,0.015356575764998562,0.014112397908219275,0.016532504555836405
177,2020-07-11 21:28:00,0.015378632643632074,0.014096191911636562,0.016535368425598083
178,2020-07-11 21:29:00,0.015400756483345294,0.014329946460746463,0.016571383482013962
179,2020-07-11 21:30:00,0.015422944875617982,0.014229138502886186,0.01651566058702207
180,2020-07-11 21:31:00,0.0154451953902345,0.01431160856597212,0.016617704516506314
181,2020-07-11 21:32:00,0.01546750557537487,0.014308903069425463,0.0166245889939413
182,2020-07-11 21:33:00,0.015489872958967303,0.014231322786910458,0.016665594631951358
183,2020-07-11 21:34:00,0.01551229504859719,0.01429759923023791,0.01668056465851676
184,2020-07-11 21:35:00,0.015534769332228115,0.014308418902891874,0.01666975738474308
185,2020-07-11 21:36:00,0.015557293278967842,0.014373516031069062,0.01686399949018407
186,2020-07-11 21:37:00,0.015579864339320909,0.014334832338063814,0.01674711499425391
187,2020-07-11 21:38:00,0.01560247994611485,0.014489174459167689,0.016800625049106142
188,2020-07-11 21:39:00,0.015625137514833333,0.014434526575359811,0.01684514768823055
189,2020-07-11 21:40:00,0.0156478344441583,0.014440252566218897,0.016806637159113805
190,2020-07-11 21:41:00,0.015670568116852853,0.014456895368442824,0.016837775240895234
191,2020-07-11 21:42:00,0.015693335900104476,0.01448416397587687,0.016800647747118494
192,2020-07-11 21:43:00,0.01571613514608212,0.014561174884848652,0.016937275330459627
193,2020-07-11 21:44:00,0.015738963192894046,0.01452543079542473,0.016810489344154345
194,2020-07-11 21:45:00,0.015761817364634962,0.01457432082559245,0.016896748030528836
195,2020-07-11 21:46:00,0.015784694972554553,0.014532074905137674,0.016956839986230116
196,2020-07-11 21:47:00,0.01580759331547944,0.014647295971773097,0.01696473556364541
197,2020-07-11 21:48:00,0.015830509680011196,0.014661262799426478,0.017028250000598925
198,2020-07-11 21:49:00,0.01585344134205562,0.014689935041791979,0.017125936894549026
199,2020-07-11 21:50:00,0.015876385566292183,0.014642862171836314,0.01695681334378064
200,2020-07-11 21:51:00,0.01589933960793002,0.014768731057289593,0.01711130766878276
201,2020-07-11 21:52:00,0.01592230071267587,0.014766495560411647,0.017117419213270854
202,2020-07-11 21:53:00,0.01594526611728764,0.014682787919133912,0.017225696030940787
203,2020-07-11 21:54:00,0.015968233050693455,0.01483486544479669,0.01707888365609447
204,2020-07-11 21:55:00,0.015991198734368217,0.014722189804021962,0.01722344143122086
205,2020-07-11 21:56:00,0.016014160382709475,0.01480999508166016,0.017216501452490283
206,2020-07-11 21:57:00,0.0160371152042899,0.014898451471445119,0.017201501365539548
207,2020-07-11 21:58:00,0.016060060401799737,0.014887316288946958,0.01729111228972922
208,2020-07-11 21:59:00,0.016082993173303747,0.01489440173762995,0.01720301163833676
209,2020-07-11 22:00:00,0.01610591071262412,0.014843476063904579,0.017370050430223685
210,2020-07-11 22:01:00,0.016128810209723173,0.01492670008674419,0.017238483761336826
211,2020-07-11 22:02:00,0.01615168885184291,0.014974502651872848,0.017359736603402228
212,2020-07-11 22:03:00,0.016174543824066964,0.014946019645260511,0.017385259639981773
213,2020-07-11 22:04:00,0.016197372309317445,0.014987223431810656,0.01742043771895285
214,2020-07-11 22:05:00,0.01622017149014942,0.015089604908966778,0.017470067891457903
215,2020-07-11 22:06:00,0.016242938548170303,0.015057871062276986,0.017375362169749393
216,2020-07-11 22:07:00,0.016265670665657612,0.015142637000423677,0.01748317726462254
217,2020-07-11 22:08:00,0.016288365025943136,0.01512030006755558,0.01753645892169867
218,2020-07-11 22:09:00,0.01631101881345531,0.015068794503908326,0.01751083732056532
219,2020-07-11 22:10:00,0.016333629215379453,0.015224295548316143,0.01757005411756648
220,2020-07-11 22:11:00,0.016356193421665024,0.015149127036232253,0.017612685631680332
221,2020-07-11 22:12:00,0.016378708625584406,0.015127903166254026,0.017602850392458493
222,2020-07-11 22:13:00,0.01640117202496005,0.015243569822071179,0.017669964527411874
223,2020-07-11 22:14:00,0.01642358082211205,0.015324079422716144,0.01754137285531406
224,2020-07-11 22:15:00,0.016445932225116557,0.015290292063486232,0.0176053362987427
225,2020-07-11 22:16:00,0.01646822344818812,0.0153092026558595,0.017755472759759985
226,2020-07-11 22:17:00,0.016490451712063307,0.01518953503870577,0.017692742594714
227,2020-07-11 22:18:00,0.01651261424516431,0.015286059844867859,0.017695385850950172
228,2020-07-11 22:19:00,0.016534708283977594,0.015236978533383067,0.01760840546769199
229,2020-07-11 22:20:00,0.016556731073434215,0.01531530123609524,0.017756951756126606
230,2020-07-11 22:21:00,0.016578679868122535,0.015390404168928009,0.017739198210218254
231,2020-07-11 22:22:00,0.016600551932368875,0.015392617242766408,0.017776174429877663
232,2020-07-11 22:23:00,0.016622344541168833,0.015292465253196373,0.01779017225700369
233,2020-07-11 22:24:00,0.01664405498095628,0.015419393874928675,0.01778566052465726
234,2020-07-11 22:25:00,0.01666568054963413,0.015517182082443461,0.017898056412698798
235,2020-07-11 22:26:00,0.016687218557897714,0.01547643771014624,0.017983283497098667
236,2020-07-11 22:27:00,0.016708666329528953,0.015580009549437867,0.017887512061450117
237,2020-07-11 22:28:00,0.016730021201781502,0.015518880405745526,0.01797568725034104
238,2020-07-11 22:29:00,0.01675128052655074,0.015446194954853202,0.01799255753197862
239,2020-07-11 22:30:00,0.016772441670448467,0.01556310566629411,0.01792574711622986
240,2020-07-11 22:31:00,0.016793502015724396,0.015589468907895693,0.01796079475517512
241,2020-07-11 22:32:00,0.016814458960858425,0.015534618958833502,0.018023711789766
242,2020-07-11 22:33:00,0.016835309920913328,0.015660517954370536,0.01796403919629034
243,2020-07-11 22:34:00,0.016856052328435605,0.01565300596097523,0.018026116657975016
244,2020-07-11 22:35:00,0.016876683633764874,0.015616304821953116,0.018106534924044623
245,2020-07-11 22:36:00,0.016897201305921962,0.015705435627079035,0.018111327807477606
246,2020-07-11 22:37:00,0.016917602832944308,0.015657747327475758,0.018017314943039528
247,2020-07-11 22:38:00,0.01693788572248804,0.015740163826878623,0.018095362606412854
248,2020-07-11 22:39:00,0.016958047502481772,0.01588448794898119,0.018190738802740115
249,2020-07-11 22:40:00,0.016978085721845188,0.01578338017922417,0.0181465037251438
250,2020-07-11 22:41:00,0.01699799795052771,0.015747282768427243,0.01821153672734788
251,2020-07-11 22:42:00,0.017017781780738987,0.015862620377454357,0.018305764062188472
252,2020-07-11 22:43:00,0.017037434826829935,0.01582921397079502,0.01822938239254595
253,2020-07-11 22:44:00,0.017056954726498288,0.015825247050047387,0.01827279920041623
254,2020-07-11 22:45:00,0.017076339140840297,0.015804932085670225,0.018218557082444974
255,2020-07-11 22:46:00,0.01709558575489499,0.015902283384984103,0.018325689521407985
256,2020-07-11 22:47:00,0.017114692278606455,0.015835662752171485,0.018298412967484072
257,2020-07-11 22:48:00,0.017133656446875277,0.015984716473266557,0.018275608910764192
258,2020-07-11 22:49:00,0.017152476020226386,0.01599078142364285,0.018349164889643648
259,2020-07-11 22:50:00,0.017171148785426617,0.01595829765172694,0.018347197396388435
260,2020-07-11 22:51:00,0.01718967255577813,0.015986141494914324,0.018422797935968592
261,2020-07-11 22:52:00,0.017208045171868202,0.016007377634416876,0.018413210782433673
262,2020-07-11 22:53:00,0.01722626450183729,0.01599661834719447,0.018406842030373818
263,2020-07-11 22:54:00,0.017244328441872115,0.01607753497981316,0.01848332137528289
264,2020-07-11 22:55:00,0.01726223491687721,0.016111136358849813,0.018518348426621967
265,2020-07-11 22:56:00,0.017279981880727845,0.016145987961865792,0.0185074801765202
266,2020-07-11 22:57:00,0.017297567316743808,0.01603024583655027,0.018547828329680438
267,2020-07-11 22:58:00,0.01731498923837264,0.016237543158218317,0.01852741409823915
268,2020-07-11 22:59:00,0.01733224568921371,0.016117846262446195,0.018549804620809556
269,2020-07-11 23:00:00,0.017349334743879532,0.01614592293816856,0.018552546759796056
270,2020-07-11 23:01:00,0.017366254508309028,0.016077714464595834,0.018534561413108813
271,2020-07-11 23:02:00,0.017383003119800063,0.016180268961007785,0.01850266581093209
272,2020-07-11 23:03:00,0.017399578748078234,0.016202360294487853,0.018537607185155597
273,2020-07-11 23:04:00,0.017415979595194916,0.01617026105392688,0.018669228158556764
274,2020-07-11 23:05:00,0.01743220389605594,0.016192302399298426,0.0185873628868263
275,2020-07-11 23:06:00,0.01744824991899354,0.016297084070175383,0.01860320334490606
276,2020-07-11 23:07:00,0.01746411596576961,0.016217235387650804,0.01870090920685035
277,2020-07-11 23:08:00,0.017479800372346366,0.016240888263974646,0.018781749785895054
278,2020-07-11 23:09:00,0.0174953015090625,0.016178046991478606,0.018647609440580675
279,2020-07-11 23:10:00,0.017510617780816168,0.016310899977366254,0.01876432532273942
280,2020-07-11 23:11:00,0.017525747627754516,0.016403196618882204,0.018659518762060023
281,2020-07-11 23:12:00,0.017540689525431186,0.016383451394347524,0.01873323158595426
282,2020-07-11 23:13:00,0.017555441984970863,0.01632353790587949,0.01873547720648373
283,2020-07-11 23:14:00,0.017570003553768743,0.016348575957813274,0.018780906246692257
284,2020-07-11 23:15:00,0.017584372815365214,0.016316894315217687,0.018770920755690302
285,2020-07-11 23:16:00,0.017598548390108104,0.01634635525647702,0.01886440262042079
286,2020-07-11 23:17:00,0.017612528935331603,0.016339819468672096,0.018737800102196497
287,2020-07-11 23:18:00,0.017626313145372257,0.016457329299653666,0.01872467389467025
288,2020-07-11 23:19:00,0.01763989975234562,0.016428649784357447,0.0187862652543404
289,2020-07-11 23:20:00,0.01765328752585193,0.016363360251595255,0.01875158529521189
290,2020-07-11 23:21:00,0.017666475273713334,0.016428856934530996,0.018735482842189656
291,2020-07-11 23:22:00,0.01767946184197078,0.016451565356986192,0.018873644948513995
292,2020-07-11 23:23:00,0.017692246114991504,0.016445265983052584,0.0189165481317943
293,2020-07-11 23:24:00,0.017704827016034045,0.016467338553539865,0.01891843529786605
294,2020-07-11 23:25:00,0.017717203507241677,0.01638445643297722,0.018842153866076374
295,2020-07-11 23:26:00,0.01772937458976199,0.016437049605953324,0.018825298594968412
296,2020-07-11 23:27:00,0.017741339304210152,0.01656033116322807,0.018849869013739907
297,2020-07-11 23:28:00,0.017753096730607053,0.016545645707878826,0.018916565776522645
298,2020-07-11 23:29:00,0.017764645988666204,0.01657132132467226,0.01895292030537741
299,2020-07-11 23:30:00,0.017775986238004103,0.016504311164310562,0.018928622618321195
300,2020-07-11 23:31:00,0.01778711667810051,0.016594316933043796,0.018890427524524734
301,2020-07-11 23:32:00,0.017798036548683647,0.016585675126750802,0.019009824816025533
302,2020-07-11 23:33:00,0.017808745129747318,0.016529113010631098,0.018968187945392723
303,2020-07-11 23:34:00,0.017819241741577035,0.016545535811052524,0.018972845276844164
304,2020-07-11 23:35:00,0.01782952574508536,0.01656866555697028,0.019078450039248965
305,2020-07-11 23:36:00,0.017839596541725768,0.01666004459850938,0.019040216481449906
306,2020-07-11 23:37:00,0.017849453573662785,0.016641242001273423,0.019074415676511327
307,2020-07-11 23:38:00,0.017859096323893014,0.016581530683130653,0.01900593361436707
308,2020-07-11 23:39:00,0.0178685243162277,0.016602425318316405,0.01911484545383017
309,2020-07-11 23:40:00,0.017877737115406855,0.016635747804786296,0.01899288004066195
310,2020-07-11 23:41:00,0.01788673432720053,0.01670198694554433,0.0190662733812891
311,2020-07-11 23:42:00,0.01789551559831016,0.016672146191641483,0.019079050258721766
312,2020-07-11 23:43:00,0.017904080616578503,0.016777850022966237,0.019082461686753257
313,2020-07-11 23:44:00,0.017912429110880167,0.016699578737209213,0.019057060063390974
314,2020-07-11 23:45:00,0.017920560851174366,0.0167061584263937,0.019117391256597702
315,2020-07-11 23:46:00,0.017928475648546476,0.016723023108868303,0.019092601125217386
316,2020-07-11 23:47:00,0.01793617335514097,0.016767827406213298,0.01920405811241146
317,2020-07-11 23:48:00,0.017943653864159737,0.01664942066354123,0.019076257288696538
318,2020-07-11 23:49:00,0.017950917109874814,0.01674068107038304,0.01915361980915903
319,2020-07-11 23:50:00,0.017957963067541202,0.016823740375089567,0.019205594856960613
320,2020-07-11 23:51:00,0.017964791753357124,0.016723936856617966,0.019094098413636094
321,2020-07-11 23:52:00,0.017971403224429493,0.016763868901643924,0.01919037101333483
322,2020-07-11 23:53:00,0.017977797578711173,0.016721209059416695,0.019116745985089702
323,2020-07-11 23:54:00,0.017983974954844148,0.01673983618385686,0.019141534556036007
324,2020-07-11 23:55:00,0.017989935532215954,0.01675237483188181,0.019138308591960872
325,2020-07-11 23:56:00,0.01799567953069484,0.01683819950667288,0.019123579409566903
326,2020-07-11 23:57:00,0.01800120721065951,0.016883825289865154,0.019177083057415632
327,2020-07-11 23:58:00,0.018006518872821196,0.01682593690733113,0.019163745706838792
328,2020-07-11 23:59:00,0.01801161485807528,0.016800765595156784,0.01929293258984423
329,2020-07-12 00:00:00,0.018016495547423357,0.01691901034463284,0.01923174197670135
330,2020-07-12 00:01:00,0.01802116136178752,0.016788356949384853,0.019251094806978487
331,2020-07-12 00:02:00,0.018025612761838724,0.016872120141759744,0.019204004465278177
